Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Location_State,Location_Zip,Order_Year,Order_Month,Order_Day,Order_Dow,Order_Quarter,Delivery_Year,Delivery_Month,Delivery_Day,Delivery_Dow,Delivery_Quarter,Delivery_Time,Equipment_Area,Equipment_Density,Equipment_Cost_per_Area,Equipment_Cost_per_Weight,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Unknown,Equipment_Type_Wood,CrossBorder_Shipping_Yes,Urgent_Shipping_Yes,Installation_Service_Yes,Transport_Method_Roadways,Transport_Method_Unknown,Transport_Method_Waterways,Fragile_Equipment_Yes,Hospital_Info_Working Class,Rural_Hospital_Unknown,Rural_Hospital_Yes,Location_Is_Military_Yes,Transport_Cost,Transport_Cost_Log,Target_Shift_Value
0.460924541128484,13.0,7.0,510.0,4.72,10.93,10,1584,2019,5,30,3,2,2019,5,30,3,2,0,91.0,5.604395604395604,0.05186813186813186,0.009254901960784313,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,338.63,13.285372697640907,588184.2
0.25,14.0,6.0,41940.0,109.61,86.48,1,2893,2019,5,28,1,2,2019,5,28,1,2,0,84.0,499.2857142857143,1.3048809523809524,0.0026134954697186455,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,857.89,13.286254617852553,588184.2
0.43,12.0,6.0,420.0,5.54,21.69,3,2165,2017,2,16,3,1,2017,2,17,4,1,1,72.0,5.833333333333333,0.07694444444444444,0.01319047619047619,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,257.88,13.285235480528955,588184.2
0.37,14.0,7.0,49.0,6.66,16.41,48,273,2015,7,4,5,3,2015,7,4,5,3,0,98.0,0.5,0.06795918367346938,0.13591836734693877,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,170.48,13.285086941962922,588184.2
0.44,15.0,7.0,1637.0,5.8,13.54,18,4387,2015,11,15,6,4,2015,11,18,2,4,3,105.0,15.59047619047619,0.05523809523809524,0.00354306658521686,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,180.3,13.285103632407807,588184.2
0.6,13.0,8.0,67826.0,286.54,52.58,1,1334,2015,1,22,3,1,2015,1,26,0,1,4,104.0,652.1730769230769,2.7551923076923077,0.004224633621325156,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,1954.77,13.288115025033722,588184.2
0.460924541128484,36.0,17.0,4737505.0,9584.47,32.48,42,2417,2017,6,22,3,2,2017,6,25,6,2,3,612.0,7741.021241830065,15.660898692810456,0.0020231049888073996,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,296048.59,13.692476774979989,588184.2
0.07,22.0,10.0,608417.0,1928.03,48.86,13,886,2015,9,9,2,3,2015,9,10,3,3,1,220.0,2765.5318181818184,8.763772727272727,0.0031689285473614315,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,1603.12,13.287518971844063,588184.2
0.16,8.0,5.0,-76780.0317595441,4.64,22.96,5,1089,2018,6,13,2,2,2018,6,17,6,2,4,40.0,-1919.5007939886025,0.11599999999999999,-6.0432379274487955e-05,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,190.65,13.285121223359294,588184.2
0.24,16.0,8.0,168.0,5.58,22.69,9,1839,2015,3,22,6,1,2015,3,22,6,1,0,128.0,1.3125,0.04359375,0.03321428571428572,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,182.26,13.285106963664884,588184.2
0.09,34.0,21.0,2572044.0,3876.07,85.81,49,1864,2018,11,25,6,4,2018,11,29,3,4,4,714.0,3602.3025210084033,5.428669467787115,0.0015069998802508821,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,7005.44,13.296637036570916,588184.2
0.11,8.0,5.0,722.0,6.19,15.25,50,3774,2015,3,23,0,1,2015,3,25,2,1,2,40.0,18.05,0.15475,0.008573407202216067,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,168.1,13.285082896782608,588184.2
0.96,5.0,4.0,240.0,4.47,23.09,14,791,2019,4,17,2,2,2019,4,18,3,2,1,20.0,12.0,0.22349999999999998,0.018625,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,397.99,13.285473555080447,588184.2
0.67,24.403671191197013,11.0,355.0,4.28,13.86,45,613,2016,2,13,5,1,2016,2,13,5,1,0,268.44038310316716,1.322453782460764,0.015943949827977665,0.012056338028169016,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,287.15,13.285285220721429,588184.2
0.08,22.0,11.0,10438.0,14.36,44.32,36,5240,2019,6,28,4,2,2019,7,2,1,3,4,242.0,43.13223140495868,0.05933884297520661,0.0013757424794021843,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,336.7,13.285369418244109,588184.2
0.33,12.0,7.0,11091.116769059328,89.59,65.8,46,3764,2015,11,12,3,4,2015,11,14,5,4,2,84.0,132.03710439356342,1.066547619047619,0.008077635630879614,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,1134.73,13.286724490040315,588184.2
0.63,30.0,9.0,1016836.0,1695.05,25.67,52,1686,2019,1,19,5,1,2019,1,20,6,1,1,270.0,3766.0592592592593,6.277962962962963,0.0016669846464916662,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,6521.97,13.295824412121082,588184.2
0.16,4.0,4.0,516.0,3.67,13.91,21,3583,2017,7,19,2,3,2017,7,19,2,3,0,16.0,32.25,0.229375,0.0071124031007751935,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,181.38,13.285105467999813,588184.2
0.55,14.0,7.0,48791.0,396.47,92.99,25,2230,2016,5,25,2,2,2016,5,29,6,2,4,98.0,497.8673469387755,4.04561224489796,0.008125883872025579,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2729.23,13.289426497411291,588184.2
0.86,41.0,25.0,5773155.0,37830.75,98.32,12,981,2017,5,22,0,2,2017,5,24,2,2,2,1025.0,5632.346341463414,36.9080487804878,0.006552872735964997,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,609990.64,13.996310824849973,588184.2
0.91,22.61026722001674,10.0,13039.0,112.09,49.75,34,1248,2016,5,12,3,2,2016,5,16,0,2,4,226.1026722001674,57.668491367747514,0.4957482320278257,0.008596518137894011,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,2559.17,13.289138664745595,588184.2
0.28,3.0,3.0,61.0,6.83,15.0,53,670,2017,3,5,6,1,2017,3,6,0,1,1,9.0,6.777777777777778,0.758888888888889,0.1119672131147541,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-159.96,13.284525151129573,588184.2
0.1,47.0,16.0,1858.0,6.73,24.52,17,330,2017,7,13,3,3,2017,7,13,3,3,0,752.0,2.470744680851064,0.008949468085106384,0.003622174381054898,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,216.0,13.2851643071363,588184.2
0.5,27.0,7.0,1851.0,3.75,23.98,4,2455,2016,7,20,2,3,2016,7,23,5,3,3,189.0,9.793650793650794,0.01984126984126984,0.002025931928687196,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,345.19,13.285383844111289,588184.2
0.460924541128484,37.0,10.0,515049.0,2001.4,60.36,13,782,2015,1,1,3,1,2015,1,1,3,1,0,370.0,1392.0243243243244,5.409189189189189,0.0038858438711656565,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,5326.3,13.293811869423749,588184.2
0.89,22.0,10.0,174529.0,1076.23,85.51,12,2549,2019,2,14,3,1,2019,2,15,4,1,1,220.0,793.3136363636364,4.891954545454546,0.006166482361097582,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4359.05,13.29218083274705,588184.2
0.73,13.0,7.0,-11656.177375974949,5.21,20.84,40,3145,2018,1,1,0,1,2018,1,5,4,1,4,91.0,-128.08986127445,0.05725274725274725,-0.0004469732942412627,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,401.34,13.285479246698086,588184.2
0.57,6.0,4.0,58.0,5.86,13.65,29,4964,2017,10,27,4,4,2017,10,31,1,4,4,24.0,2.4166666666666665,0.24416666666666667,0.10103448275862069,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,247.92,13.285218554364588,588184.2
0.3,15.0,8.0,20790.893346011988,5.48,11.61,53,4508,2018,7,9,0,3,2018,7,12,3,3,3,120.0,173.2574445500999,0.04566666666666667,0.0002635769376909025,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,171.18,13.285088131718723,588184.2
0.79,24.27218638011861,11.0,902818.0,2234.55,28.17,47,5198,2017,5,22,0,2,2017,5,26,4,2,4,266.9940501813047,3381.416175330249,8.369287624509269,0.0024750835716611766,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,9152.34,13.30023762623482,588184.2
0.5,31.0,14.0,1889965.0,9511.96,87.71,27,5326,2016,8,21,6,3,2016,8,24,2,3,3,434.0,4354.758064516129,21.91695852534562,0.005032876270195479,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,374505.11,13.777487050274454,588184.2
0.37,44.0,22.0,1521.0,10.05,14.24,26,1254,2016,6,30,3,2,2016,7,1,4,3,1,968.0,1.5712809917355373,0.010382231404958678,0.006607495069033531,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,220.84,13.285172532782498,588184.2
0.33,23.0,6.0,3307.0,6.52,14.06,11,2023,2018,12,14,4,4,2018,12,14,4,4,0,138.0,23.963768115942027,0.0472463768115942,0.0019715754460235863,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,225.29,13.28518009555866,588184.2
0.54,28.0,10.0,12288.0,55.37,44.1,3,5050,2018,10,12,4,4,2018,10,14,6,4,2,280.0,43.885714285714286,0.19774999999999998,0.004506022135416667,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,948.47,13.28640838085867,588184.2
0.01,8.0,5.0,2944.0,4.81,24.65,50,2897,2017,12,2,5,4,2017,12,4,0,4,2,40.0,73.6,0.12025,0.0016338315217391303,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,245.05,13.28521367699297,588184.2
0.3,47.0,18.0,1996390.0,4523.83,31.65,7,4358,2015,6,29,0,2,2015,7,1,2,3,2,846.0,2359.7990543735223,5.347316784869976,0.002266005139276394,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,-36503.29,13.220726909163389,588184.2
0.58,11.0,7.0,242.0,5.06,17.74,26,1444,2017,11,16,3,4,2017,11,17,4,4,1,77.0,3.142857142857143,0.06571428571428571,0.02090909090909091,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,244.38,13.28521253836969,588184.2
0.5,25.0,6.0,109702.0,668.07,86.33,21,5111,2018,8,28,1,3,2018,9,1,5,3,4,150.0,731.3466666666667,4.4538,0.006089861625129898,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,8247.41,13.29872153844634,588184.2
0.85,43.0,14.0,3800.0,32.14,19.71,45,854,2015,3,5,3,1,2015,3,9,0,1,4,602.0,6.312292358803987,0.05338870431893688,0.008457894736842105,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,-1531.79,13.282189481500009,588184.2
0.6,35.0,19.0,7281.0,10.7,59.69,0,4457,2018,2,20,1,1,2018,2,20,1,1,0,665.0,10.948872180451128,0.016090225563909773,0.001469578354621618,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,1174.64,13.28679220987573,588184.2
0.460924541128484,17.0,8.0,163.0,5.02,14.62,13,671,2016,5,2,0,2,2016,5,3,1,2,1,136.0,1.1985294117647058,0.03691176470588235,0.030797546012269937,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,363.89,13.285415617666633,588184.2
0.47,20.0,8.0,696.0,6.22,19.18,29,3068,2019,2,1,4,1,2019,2,2,5,1,1,160.0,4.35,0.038875,0.008936781609195402,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,-361.49,13.284182369002714,588184.2
0.460924541128484,36.0,12.0,2319123.18301195,7962.5,69.88,34,2432,2015,4,22,2,2,2015,4,25,5,2,3,432.0,5368.3407014165505,18.431712962962962,0.003433409686180939,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,1244606.7,14.421350990644175,588184.2
0.37,30.0,8.0,19296.0,87.19,76.47,48,4861,2017,5,18,3,2,2017,5,18,3,2,0,240.0,80.4,0.3632916666666667,0.004518553067993366,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1249.53,13.286919271879588,588184.2
0.86,29.0,8.0,163112.0,735.78,67.11,53,5048,2017,1,21,5,1,2017,1,25,2,1,4,232.0,703.0689655172414,3.171465517241379,0.004510888224042376,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,46713.44,13.36122064308663,588184.2
0.27,4.0,3.0,15.0,5.92,21.57,0,4020,2017,6,11,6,2,2017,6,13,1,2,2,12.0,1.25,0.49333333333333335,0.39466666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,145.33,13.285044194797551,588184.2
0.76,21.0,7.0,4604.0,8.66,23.89,36,2817,2015,9,28,0,3,2015,9,29,1,3,1,147.0,31.31972789115646,0.05891156462585034,0.0018809730668983492,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,939.29,13.286392798535015,588184.2
0.37,14.0,6.0,29866.0,61.76,85.66,40,792,2016,2,16,1,1,2016,2,18,3,1,2,84.0,355.54761904761904,0.7352380952380952,0.0020679033014129778,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,976.78,13.286456433314784,588184.2
0.83,44.0,14.0,2916.0,5.05,15.37,16,1208,2017,8,19,5,3,2017,8,22,1,3,3,616.0,4.733766233766234,0.008198051948051947,0.001731824417009602,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,898.11,13.286322895755527,588184.2
0.59,22.0,10.0,21928.0,115.41,26.53,20,3562,2016,9,2,4,3,2016,9,4,6,3,2,220.0,99.67272727272727,0.5245909090909091,0.005263133892739876,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,1142.51,13.286737691610888,588184.2
0.32,28.0,17.0,6339.0,6.44,74.38,29,4531,2015,7,13,0,3,2015,7,13,0,3,0,476.0,13.317226890756302,0.013529411764705884,0.001015933112478309,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,665.35,13.285927695293203,588184.2
0.47,13.0,7.0,-11721.50709639091,4.97,13.74,7,4441,2017,6,18,6,2,2017,6,19,0,2,1,91.0,-128.80777029000998,0.054615384615384614,-0.00042400690961747395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,165.32,13.285078171719338,588184.2
0.59,16.0,7.0,56827.0,99.02,57.95,22,4510,2017,8,7,0,3,2017,8,11,4,3,4,112.0,507.38392857142856,0.8841071428571429,0.0017424815668608232,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,5045.14,13.293338034263002,588184.2
0.23,39.0,16.0,284491.70285322797,16.28,40.83,17,875,2017,1,9,0,1,2017,1,13,4,1,4,624.0,455.9161904699166,0.026089743589743593,5.72248674978019e-05,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,357.84,13.285405338097437,588184.2
0.38,8.0,5.0,3490.0,4.02,20.23,1,1202,2019,6,7,4,2,2019,6,8,5,2,1,40.0,87.25,0.10049999999999999,0.001151862464183381,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,310.89,13.285325561650202,588184.2
0.91,38.0,22.0,98032.0,539.92,53.73,38,5203,2016,8,19,4,3,2016,8,19,4,3,0,836.0,117.26315789473684,0.6458373205741627,0.005507589358576791,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,16077.38,13.311764117546366,588184.2
0.04,15.0,6.0,52906.0,142.88,25.22,27,3141,2019,4,15,0,2,2019,4,15,0,2,0,90.0,587.8444444444444,1.5875555555555556,0.0027006388689373604,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,496.08,13.285640195631872,588184.2
0.18,8.0,4.0,4127.0,5.12,21.58,4,4127,2017,7,9,6,3,2017,7,11,1,3,2,32.0,128.96875,0.16,0.0012406106130361037,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,234.5,13.285195747774381,588184.2
0.67,20.0,6.0,230.0,5.89,12.79,23,2471,2015,3,6,4,1,2015,3,8,6,1,2,120.0,1.9166666666666667,0.04908333333333333,0.025608695652173913,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,283.09,13.28527832147798,588184.2
0.9,33.0,13.718377114143745,1234634.0,8088.05,63.38,48,1948,2015,8,23,6,3,2015,8,25,1,3,2,452.7064447667436,2727.2286804667506,17.865992617285045,0.006550969761078992,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,2006562.84,14.768999975455827,588184.2
0.73,10.0,4.0,-107690.34045088262,6.76,24.6,35,4900,2018,2,9,4,1,2018,2,11,6,1,2,40.0,-2692.2585112720653,0.16899999999999998,-6.27725752532394e-05,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,432.79,13.285532678364728,588184.2
0.65,31.0,8.0,230.0,5.71,17.31,12,230,2019,5,23,3,2,2019,5,24,4,2,1,248.0,0.9274193548387096,0.023024193548387098,0.024826086956521737,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,423.08,13.285516181960853,588184.2
0.62,29.0,9.0,583676.0,383.13,48.71,18,2387,2018,11,28,2,4,2018,11,29,3,4,1,261.0,2236.3065134099616,1.4679310344827585,0.0006564086924937808,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,7669.75,13.297752543944377,588184.2
0.36,19.0,6.0,503.0,6.94,11.46,5,1910,2015,3,12,3,1,2015,3,14,5,1,2,114.0,4.412280701754386,0.06087719298245614,0.013797216699801194,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,171.28,13.285088301683722,588184.2
0.64,26.0,10.879809249711442,8520.0,49.84,53.72,35,2986,2015,6,12,4,2,2015,6,12,4,2,0,282.87504049249753,30.119306338114228,0.17619087181826446,0.005849765258215963,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1025.94,13.28653987038441,588184.2
